Image Name,x1,y1,x2,y2
casent0137796_p_1.jpg,337,213,663,245
casent0142632_p_1.jpg,341,133,590,271
casent0145395_p_1.jpg,259,133,626,229
casent0146743_p_1.jpg,288,205,640,330
casent0146830_p_1.jpg,323,211,567,377
casent0147271_p_1.jpg,178,118,526,253
casent0147491_p_1.jpg,174,120,484,221
casent0148662_p_1.jpg,534,226,922,461
casent0149041_p_1.jpg,318,198,691,315
casent0149638_p_1.jpg,252,103,626,210
casent0149655_p_1.jpg,333,202,615,317
casent0150215_p_1.jpg,405,255,906,378
casent0152345_p_1.jpg,374,142,628,326
casent0152490_p_1.jpg,244,111,563,264
casent0159915_p_1.jpg,336,150,798,256
casent0160137_p_1.jpg,329,97,698,287
casent0162513_p_1.jpg,297,132,674,262
casent0162822_p_1.jpg,343,216,617,317
casent0163326_p_1.jpg,312,98,561,258
casent0170305_p_1.jpg,334,237,870,453
casent0170321_p_1.jpg,470,199,802,344
casent0171044_p_1.jpg,297,138,557,256
casent0171141_p_1.jpg,416,120,707,275
casent0171155_p_1.jpg,545,99,853,243
casent0172041_p_1.jpg,275,142,756,299
casent0172170_p_1.jpg,258,107,603,260
casent0172203_p_1.jpg,564,301,940,421
casent0172260_p_1.jpg,279,214,636,283
casent0172384_p_1.jpg,122,92,516,212
casent0172403_p_1.jpg,398,263,741,352
casent0172432_p_1.jpg,260,135,645,267
casent0172439_p_1.jpg,220,194,572,278
casent0172460_p_1.jpg,389,118,680,203
casent0172472_p_1.jpg,179,176,525,284
casent0172484_p_1.jpg,180,329,521,386
casent0172626_p_1.jpg,326,127,645,194
casent0172631_p_1.jpg,286,209,603,289
casent0172647_p_1.jpg,367,151,715,229
casent0172649_p_1.jpg,326,200,705,287
casent0172665_p_1.jpg,225,251,584,363
casent0172718_p_1.jpg,383,179,734,265
casent0172767_p_1.jpg,452,196,758,270
casent0172774_p_1.jpg,199,151,584,306
casent0172782_p_1.jpg,429,293,767,394
casent0172807_p_1.jpg,189,220,575,291
casent0172811_p_1.jpg,133,144,516,232
casent0172822_p_1.jpg,254,223,563,303
casent0172834_p_1.jpg,248,146,572,243
casent0172846_p_1.jpg,348,330,663,373
casent0172864_p_1.jpg,219,181,579,223
casent0172919_p_1.jpg,208,124,540,234
casent0172962_p_1.jpg,298,155,660,284
casent0172995_p_1.jpg,295,177,601,271
casent0172996_p_1.jpg,202,300,557,376
casent0172997_p_1.jpg,248,241,633,359
casent0173003_p_1.jpg,213,202,626,298
casent0173017_p_1.jpg,219,159,621,312
casent0173060_p_1.jpg,211,210,505,330
casent0173063_p_1.jpg,165,142,462,240
casent0173108_p_1.jpg,289,139,634,245
casent0173147_p_1.jpg,250,221,584,295
casent0173155_p_1.jpg,260,144,540,306
casent0173189_p_1.jpg,174,173,517,247
casent0173201_p_1.jpg,281,235,641,320
casent0173211_p_1.jpg,337,350,582,415
casent0173243_p_1.jpg,328,124,686,260
casent0173263_p_1.jpg,304,146,623,249
casent0173321_p_1.jpg,365,144,725,237
casent0173374_p_1.jpg,235,153,537,247
casent0173403_p_1.jpg,194,98,562,258
casent0173429_p_1.jpg,326,168,673,311
casent0173445_p_1.jpg,260,129,619,225
casent0173447_p_1.jpg,319,210,634,361
casent0173470_p_1.jpg,349,124,712,262
casent0173497_p_1.jpg,367,225,682,316
casent0173518_p_1.jpg,208,129,571,238
casent0173519_p_1.jpg,223,133,654,282
casent0173559_p_1.jpg,210,166,566,240
casent0173562_p_1.jpg,282,175,610,236
casent0173572_p_1.jpg,272,267,611,334
casent0173670_p_1.jpg,226,135,620,258
casent0173688_p_1.jpg,233,189,572,286
casent0173698_p_1.jpg,365,313,657,377
casent0173706_p_1.jpg,315,274,726,369
casent0173720_p_1.jpg,177,191,525,283
casent0173726_p_1.jpg,210,159,549,214
casent0173733_p_1.jpg,133,149,496,201
casent0173814_p_1.jpg,261,201,727,339
casent0173840_p_1.jpg,227,168,601,264
casent0173868_p_1.jpg,243,218,590,291
casent0173873_p_1.jpg,315,120,684,208
casent0173876_p_1.jpg,210,218,557,328
casent0173894_p_1.jpg,394,243,686,385
casent0173933_p_1.jpg,199,190,514,308
casent0173935_p_1.jpg,264,339,522,424
casent0173964_p_1.jpg,153,199,634,293
casent0173995_p_1.jpg,286,159,670,291
casent0175418_p_1.jpg,209,120,509,232
casent0175503_p_1.jpg,232,145,537,261
casent0178004_p_1.jpg,299,203,632,291
casent0178018_p_1.jpg,358,181,738,286
casent0178078_p_1.jpg,306,124,619,247
casent0178082_p_1.jpg,379,173,714,323
casent0178120_p_1.jpg,330,181,686,216
casent0178122_p_1.jpg,270,225,607,385
casent0178128_p_1.jpg,566,270,831,394
casent0178136_p_1.jpg,256,259,632,281
casent0178148_p_1.jpg,290,147,633,244
casent0178149_p_1.jpg,175,243,562,262
casent0178152_p_1.jpg,315,208,639,245
casent0178168_p_1.jpg,221,201,590,256
casent0178173_p_1.jpg,238,129,593,255
casent0178179_p_1.jpg,168,192,562,278
casent0178224_p_1.jpg,202,127,572,264
casent0178256_p_1.jpg,378,142,704,295
casent0178260_p_1.jpg,201,151,638,256
casent0178281_p_1.jpg,396,166,652,291
casent0178288_p_1.jpg,245,210,584,302
casent0178330_p_1.jpg,348,159,667,251
casent0178367_p_1.jpg,225,446,421,492
casent0178368_p_1.jpg,183,150,567,230
casent0178372_p_1.jpg,125,107,485,238
casent0178398_p_1.jpg,235,170,539,210
casent0178406_p_1.jpg,159,133,503,210
casent0178420_p_1.jpg,277,158,629,234
casent0178447_p_1.jpg,197,151,531,247
casent0178472_p_1.jpg,580,241,900,343
casent0178523_p_1.jpg,226,163,556,251
casent0178531_p_1.jpg,354,162,740,293
casent0178539_p_1.jpg,262,138,592,177
casent0178605_p_1.jpg,326,133,719,225
casent0178615_p_1.jpg,310,173,579,291
casent0178651_p_1.jpg,330,208,616,286
casent0178652_p_1.jpg,436,218,753,301
casent0178659_p_1.jpg,192,124,632,210
casent0178687_p_1.jpg,280,131,651,234
casent0178712_p_1.jpg,229,149,636,216
casent0178742_p_1.jpg,198,328,504,373
casent0178776_p_1.jpg,299,182,622,248
casent0178795_p_1.jpg,243,98,562,194
casent0178824_p_1.jpg,260,133,616,181
casent0178841_p_1.jpg,221,232,590,286
casent0178853_p_1.jpg,215,149,585,221
casent0178854_p_1.jpg,184,144,533,260
casent0178867_p_1.jpg,457,189,796,267
casent0178876_p_1.jpg,225,124,566,227
casent0179013_p_1.jpg,527,243,886,293
casent0179433_p_1.jpg,330,103,619,212
casent0179461_p_1.jpg,304,189,542,281
casent0179473_p_1.jpg,381,164,621,304
casent0179484_p_1.jpg,335,288,610,359
casent0179511_p_1.jpg,297,127,538,249
casent0179522_p_1.jpg,234,175,549,326
casent0179540_p_1.jpg,271,118,566,308
casent0179543_p_1.jpg,492,266,824,413
casent0179585_p_1.jpg,329,170,598,291
casent0179617_p_1.jpg,267,127,697,238
casent0179649_p_1.jpg,310,140,633,338
casent0179655_p_1.jpg,301,124,665,312
casent0179663_p_1.jpg,363,116,685,299
casent0179665_p_1.jpg,300,212,582,341
casent0179668_p_1.jpg,206,172,603,278
casent0179857_p_1.jpg,307,133,683,267
casent0179901_p_1.jpg,237,116,543,205
casent0179905_p_1.jpg,304,187,609,300
casent0179933_p_1.jpg,322,107,643,238
casent0179935_p_1.jpg,432,179,757,296
casent0179939_p_1.jpg,368,171,714,244
casent0179949_p_1.jpg,331,143,644,280
casent0179952_p_1.jpg,229,186,514,315
casent0179969_p_1.jpg,232,100,542,194
casent0179983_p_1.jpg,245,210,597,299
casent0179994_p_1.jpg,237,199,602,334
casent0179999_p_1.jpg,246,148,638,257
casent0181607_p_1.jpg,231,92,570,210
casent0186141_p_1.jpg,254,107,698,264
casent0189170_p_1.jpg,288,135,625,256
casent0191412_p_1.jpg,178,109,471,234
casent0191630_p_1.jpg,228,144,573,264
casent0191658_p_1.jpg,393,131,706,319
casent0192423_p_1.jpg,357,151,737,221
casent0193112_p_1.jpg,354,135,637,225
casent0193229_p_1.jpg,299,312,578,414
casent0193399_p_1.jpg,305,119,605,200
casent0193596_p_1.jpg,317,146,590,264
casent0193640_p_1.jpg,296,107,539,225
casent0193778_p_1.jpg,214,124,511,238
casent0193787_p_1.jpg,180,100,440,194
casent0195294_p_1.jpg,295,116,608,247
casent0195405_p_1.jpg,266,111,543,221
casent0195580_p_1.jpg,441,160,830,215
casent0196540_p_1.jpg,256,121,599,184
casent0196869_p_1.jpg,280,127,601,218
casent0198520_p_1.jpg,315,146,588,256
casent0198764_p_1.jpg,283,151,563,291
casent0198769_p_1.jpg,243,138,461,240
casent0199116_p_1.jpg,364,182,686,358
casent0199152_p_1.jpg,226,111,516,269
casent0199276_p_1.jpg,538,144,816,264
casent0199292_p_1.jpg,402,162,708,295
casent0199586_p_1.jpg,385,117,708,263
casent0199831_p_1.jpg,390,143,716,280
casent0200874_p_1.jpg,654,122,1004,267
casent0217021_p_1.jpg,237,98,546,199
casent0217055_p_1.jpg,278,166,562,280
casent0217075_p_1.jpg,266,124,594,218
casent0217085_p_1.jpg,249,114,598,216
casent0217094_p_1.jpg,321,203,583,306
casent0217096_p_1.jpg,416,131,617,258
casent0217106_p_1.jpg,310,166,607,273
casent0217127_p_1.jpg,253,131,493,274
casent0217144_p_1.jpg,420,168,656,280
casent0217166_p_1.jpg,301,138,555,251
casent0217187_p_1.jpg,223,122,536,251
casent0217219_p_1.jpg,260,149,577,247
casent0217238_p_1.jpg,253,131,630,240
casent0217285_p_1.jpg,249,184,572,269
casent0217295_p_1.jpg,234,168,593,334
casent0217314_p_1.jpg,251,173,599,326
casent0217315_p_1.jpg,220,142,526,271
casent0217357_p_1.jpg,271,145,597,278
casent0217365_p_1.jpg,244,114,607,249
casent0217396_p_1.jpg,262,182,592,335
casent0217405_p_1.jpg,166,181,461,288
casent0217416_p_1.jpg,233,267,618,387
casent0217523_p_1.jpg,147,114,479,199
casent0217531_p_1.jpg,194,116,609,210
casent0217543_p_1.jpg,305,131,609,218
casent0217548_p_1.jpg,233,107,559,256
casent0217593_p_1.jpg,213,122,559,277
casent0217606_p_1.jpg,252,111,468,302
casent0217682_p_1.jpg,431,224,873,534
casent0217715_p_1.jpg,239,164,598,317
casent0217718_p_1.jpg,171,238,558,409
casent0217740_p_1.jpg,291,149,630,310
casent0217745_p_1.jpg,226,146,467,291
casent0217786_p_1.jpg,366,92,664,221
casent0217815_p_1.jpg,319,127,614,264
casent0217839_p_1.jpg,262,141,654,298
casent0217877_p_1.jpg,335,135,591,345
casent0217885_p_1.jpg,309,170,664,267
casent0217934_p_1.jpg,415,366,867,476
casent0217956_p_1.jpg,406,119,693,251
casent0217980_p_1.jpg,429,174,733,316
casent0218277_p_1.jpg,502,265,912,458
casent0218493_p_1.jpg,418,218,870,405
casent0218494_p_1.jpg,307,156,649,236
casent0219434_p_1.jpg,428,130,693,328
casent0219506_p_1.jpg,335,129,596,361
casent0219671_p_1.jpg,535,125,867,253
casent0219728_p_1.jpg,205,172,501,284
casent0219735_p_1.jpg,375,151,606,234
casent0219755_p_1.jpg,490,127,720,264
casent0219998_p_1.jpg,395,179,588,315
casent0220443_p_1.jpg,309,157,664,319
casent0226545_p_1.jpg,294,182,688,281
casent0227580_p_1.jpg,196,83,511,227
casent0227995_p_1.jpg,287,119,591,221
casent0235032_p_1.jpg,334,150,547,241
casent0235056_p_1.jpg,320,133,503,286
casent0235177_p_1.jpg,375,121,765,228
casent0235180_p_1.jpg,270,55,593,186
casent0235187_p_1.jpg,198,163,566,205
casent0235203_p_1.jpg,203,162,592,249
casent0235257_p_1.jpg,367,128,632,254
